# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2024-05-02
#
# GRDC-No.:              6335031
# River:                 RUHR
# Station:               VILLIGST
# Country:               DE
# Latitude (DD):       51.435987
# Longitude (DD):      7.581097
# Catchment area (km²):      1988.0
# Altitude (m ASL):        105.83
# Next downstream station:      6335030
# Remarks:               
# Owner of original data: Germany - Federal Institute of Hydrology (BfG), please note that values not always have yearbook quality
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1950-10 - 2021-10
# No. of years:          72
# Last update:           2023-08-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 25935
# DATA
YYYY-MM-DD;hh:mm; Value
1958-09-14;--:--;     11.960
1958-09-15;--:--;     12.440
1958-09-16;--:--;     12.250
1958-09-17;--:--;     11.850
1958-09-18;--:--;     11.990
1958-09-19;--:--;     13.360
1958-09-20;--:--;     12.210
1958-09-21;--:--;     11.750
1958-09-22;--:--;     12.490
1958-09-23;--:--;     13.100
1958-09-24;--:--;     21.680
1958-09-25;--:--;     18.830
1958-09-26;--:--;     14.580
1958-09-27;--:--;     16.290
1958-09-28;--:--;     17.110
1958-09-29;--:--;     15.410
1958-09-30;--:--;     14.730
1958-10-01;--:--;     14.570
1958-10-02;--:--;     14.320
1958-10-03;--:--;     13.260
1958-10-04;--:--;     12.090
1958-10-05;--:--;     11.240
1958-10-06;--:--;     11.210
1958-10-07;--:--;     11.540
1958-10-08;--:--;     10.720
1958-10-09;--:--;     10.480
1958-10-10;--:--;     11.850
1958-10-11;--:--;     14.050
1958-10-12;--:--;     11.260
1958-10-13;--:--;     14.660
1958-10-14;--:--;     13.130
1958-10-15;--:--;     14.460
1958-10-16;--:--;     16.290
1958-10-17;--:--;     38.440
1958-10-18;--:--;     57.440
1958-10-19;--:--;     51.260
1958-10-20;--:--;     55.760
1958-10-21;--:--;    100.760
1958-10-22;--:--;    109.820
1958-10-23;--:--;     87.310
1958-10-24;--:--;     67.080
1958-10-25;--:--;     55.550
1958-10-26;--:--;     46.170
1958-10-27;--:--;     40.520
1958-10-28;--:--;     34.610
1958-10-29;--:--;     31.250
1958-10-30;--:--;     28.870
1958-10-31;--:--;     25.770
1958-11-01;--:--;     28.290
1958-11-02;--:--;     27.820
1958-11-03;--:--;     28.940
1958-11-04;--:--;     29.160
1958-11-05;--:--;     31.160
1958-11-06;--:--;     29.450
1958-11-07;--:--;     27.770
1958-11-08;--:--;     27.950
1958-11-09;--:--;     28.550
1958-11-10;--:--;     28.420
1958-11-11;--:--;     24.130
1958-11-12;--:--;     24.030
1958-11-13;--:--;     25.350
1958-11-14;--:--;     26.060
1958-11-15;--:--;     26.780
1958-11-16;--:--;     24.800
1958-11-17;--:--;     23.960
1958-11-18;--:--;     23.680
1958-11-19;--:--;     24.090
1958-11-20;--:--;     22.120
1958-11-21;--:--;     22.310
1958-11-22;--:--;     20.560
1958-11-23;--:--;     18.960
1958-11-24;--:--;     19.370
1958-11-25;--:--;     18.310
1958-11-26;--:--;     18.010
1958-11-27;--:--;     16.530
1958-11-28;--:--;     17.350
1958-11-29;--:--;     16.120
1958-11-30;--:--;     14.400
1958-12-01;--:--;     15.610
1958-12-02;--:--;     15.130
1958-12-03;--:--;     13.970
1958-12-04;--:--;     14.340
1958-12-05;--:--;     13.260
1958-12-06;--:--;     13.210
1958-12-07;--:--;     13.050
1958-12-08;--:--;     13.430
1958-12-09;--:--;     13.290
1958-12-10;--:--;     16.150
1958-12-11;--:--;     18.580
1958-12-12;--:--;     23.890
1958-12-13;--:--;     25.390
1958-12-14;--:--;     36.850
1958-12-15;--:--;     38.280
1958-12-16;--:--;     36.590
1958-12-17;--:--;     42.920
1958-12-18;--:--;     44.370
1958-12-19;--:--;     43.640
1958-12-20;--:--;     40.860
1958-12-21;--:--;     38.100
1958-12-22;--:--;     36.360
1958-12-23;--:--;     33.790
1958-12-24;--:--;     29.850
1958-12-25;--:--;     26.950
1958-12-26;--:--;     25.600
1958-12-27;--:--;     27.910
1958-12-28;--:--;     38.760
1958-12-29;--:--;     50.390
1958-12-30;--:--;     60.260
1958-12-31;--:--;     59.400
1959-01-01;--:--;     59.310
1959-01-02;--:--;     62.090
1959-01-03;--:--;     70.280
1959-01-04;--:--;     66.020
1959-01-05;--:--;     60.280
1959-01-06;--:--;     52.020
1959-01-07;--:--;     56.960
1959-01-08;--:--;     79.810
1959-01-09;--:--;     75.150
1959-01-10;--:--;     66.040
1959-01-11;--:--;     57.670
1959-01-12;--:--;     51.890
1959-01-13;--:--;     44.740
1959-01-14;--:--;     39.320
1959-01-15;--:--;     38.120
1959-01-16;--:--;     35.360
1959-01-17;--:--;     31.510
1959-01-18;--:--;     30.550
1959-01-19;--:--;     29.930
1959-01-20;--:--;     40.370
1959-01-21;--:--;     64.600
1959-01-22;--:--;     88.150
1959-01-23;--:--;    100.850
1959-01-24;--:--;    110.530
1959-01-25;--:--;     89.570
1959-01-26;--:--;     73.370
1959-01-27;--:--;     62.410
1959-01-28;--:--;     52.500
1959-01-29;--:--;     45.600
1959-01-30;--:--;     41.550
1959-01-31;--:--;     34.650
1959-02-01;--:--;     31.500
1959-02-02;--:--;     30.080
1959-02-03;--:--;     25.940
1959-02-04;--:--;     23.950
1959-02-05;--:--;     21.510
1959-02-06;--:--;     20.220
1959-02-07;--:--;     19.640
1959-02-08;--:--;     17.700
1959-02-09;--:--;     17.130
1959-02-10;--:--;     16.780
1959-02-11;--:--;     16.280
1959-02-12;--:--;     14.880
1959-02-13;--:--;     14.880
1959-02-14;--:--;     13.610
1959-02-15;--:--;     12.330
1959-02-16;--:--;     12.720
1959-02-17;--:--;     13.480
1959-02-18;--:--;     12.460
1959-02-19;--:--;     12.640
1959-02-20;--:--;     12.560
1959-02-21;--:--;     12.710
1959-02-22;--:--;     14.050
1959-02-23;--:--;     13.210
1959-02-24;--:--;     13.970
1959-02-25;--:--;     15.880
1959-02-26;--:--;     14.290
1959-02-27;--:--;     13.330
1959-02-28;--:--;     13.180
1959-03-01;--:--;     12.400
1959-03-02;--:--;     13.410
1959-03-03;--:--;     12.460
1959-03-04;--:--;     13.270
1959-03-05;--:--;     15.290
1959-03-06;--:--;     16.130
1959-03-07;--:--;     18.690
1959-03-08;--:--;     15.900
1959-03-09;--:--;     17.020
1959-03-10;--:--;     14.610
1959-03-11;--:--;     14.020
1959-03-12;--:--;     12.160
1959-03-13;--:--;     12.330
1959-03-14;--:--;     11.500
1959-03-15;--:--;     10.800
1959-03-16;--:--;     12.210
1959-03-17;--:--;     11.150
1959-03-18;--:--;     10.430
1959-03-19;--:--;      9.580
1959-03-20;--:--;      9.870
1959-03-21;--:--;      9.900
1959-03-22;--:--;     10.060
1959-03-23;--:--;     10.610
1959-03-24;--:--;     10.700
1959-03-25;--:--;     10.860
1959-03-26;--:--;     11.440
1959-03-27;--:--;     11.600
1959-03-28;--:--;      9.590
1959-03-29;--:--;     10.320
1959-03-30;--:--;      9.990
1959-03-31;--:--;     11.110
1959-04-01;--:--;     11.030
1959-04-02;--:--;     11.000
1959-04-03;--:--;     10.810
1959-04-04;--:--;     10.080
1959-04-05;--:--;      9.530
1959-04-06;--:--;     10.060
1959-04-07;--:--;     16.580
1959-04-08;--:--;     21.400
1959-04-09;--:--;     18.400
1959-04-10;--:--;     23.980
1959-04-11;--:--;     25.780
1959-04-12;--:--;     23.870
1959-04-13;--:--;     24.520
1959-04-14;--:--;     22.860
1959-04-15;--:--;     21.650
1959-04-16;--:--;     20.680
1959-04-17;--:--;     19.320
1959-04-18;--:--;     16.140
1959-04-19;--:--;     16.110
1959-04-20;--:--;     16.220
1959-04-21;--:--;     15.710
1959-04-22;--:--;     12.570
1959-04-23;--:--;     12.690
1959-04-24;--:--;     11.870
1959-04-25;--:--;     11.920
1959-04-26;--:--;     10.100
1959-04-27;--:--;     11.040
1959-04-28;--:--;     10.150
1959-04-29;--:--;      9.740
1959-04-30;--:--;      9.120
1959-05-01;--:--;      8.210
1959-05-02;--:--;      6.220
1959-05-03;--:--;      7.020
1959-05-04;--:--;      8.720
1959-05-05;--:--;     13.640
1959-05-06;--:--;     12.670
1959-05-07;--:--;      8.060
1959-05-08;--:--;      8.120
1959-05-09;--:--;      6.060
1959-05-10;--:--;      3.140
1959-05-11;--:--;      7.180
1959-05-12;--:--;     10.070
1959-05-13;--:--;     12.120
1959-05-14;--:--;     12.390
1959-05-15;--:--;     10.820
1959-05-16;--:--;     10.570
1959-05-17;--:--;     10.560
1959-05-18;--:--;      9.000
1959-05-19;--:--;     10.780
1959-05-20;--:--;     11.380
1959-05-21;--:--;     10.100
1959-05-22;--:--;      9.230
1959-05-23;--:--;      8.120
1959-05-24;--:--;      8.580
1959-05-25;--:--;     10.560
1959-05-26;--:--;     11.460
1959-05-27;--:--;      9.810
1959-05-28;--:--;      9.260
1959-05-29;--:--;      9.420
1959-05-30;--:--;     11.220
1959-05-31;--:--;     11.440
1959-06-01;--:--;     12.370
1959-06-02;--:--;     10.040
1959-06-03;--:--;      9.280
1959-06-04;--:--;     10.140
1959-06-05;--:--;     12.190
1959-06-06;--:--;     11.880
1959-06-07;--:--;     14.670
1959-06-08;--:--;     13.150
1959-06-09;--:--;     10.900
1959-06-10;--:--;     10.410
1959-06-11;--:--;      9.570
1959-06-12;--:--;      8.950
1959-06-13;--:--;      7.570
1959-06-14;--:--;      8.770
1959-06-15;--:--;      9.710
1959-06-16;--:--;     10.460
1959-06-17;--:--;      9.620
1959-06-18;--:--;      9.520
1959-06-19;--:--;     10.180
1959-06-20;--:--;      9.610
1959-06-21;--:--;      9.300
1959-06-22;--:--;      9.040
1959-06-23;--:--;     10.530
1959-06-24;--:--;      8.740
1959-06-25;--:--;      9.000
1959-06-26;--:--;      9.370
1959-06-27;--:--;     10.540
1959-06-28;--:--;     10.940
1959-06-29;--:--;     10.220
1959-06-30;--:--;     13.040
1959-07-01;--:--;     10.210
1959-07-02;--:--;      9.920
1959-07-03;--:--;      7.940
1959-07-04;--:--;      7.930
1959-07-05;--:--;      7.430
1959-07-06;--:--;      8.090
1959-07-07;--:--;      7.500
1959-07-08;--:--;      7.200
1959-07-09;--:--;      8.830
1959-07-10;--:--;      7.150
1959-07-11;--:--;     11.030
1959-07-12;--:--;     12.780
1959-07-13;--:--;      5.850
1959-07-14;--:--;      7.130
1959-07-15;--:--;      9.060
1959-07-16;--:--;     10.270
1959-07-17;--:--;      9.100
1959-07-18;--:--;      8.800
1959-07-19;--:--;      7.810
1959-07-20;--:--;      6.990
1959-07-21;--:--;      8.730
1959-07-22;--:--;      7.930
1959-07-23;--:--;      8.390
1959-07-24;--:--;      8.070
1959-07-25;--:--;      7.540
1959-07-26;--:--;      8.280
1959-07-27;--:--;      9.190
1959-07-28;--:--;     10.240
1959-07-29;--:--;      9.490
1959-07-30;--:--;      7.990
1959-07-31;--:--;     10.990
1959-08-01;--:--;     11.480
1959-08-02;--:--;      9.070
1959-08-03;--:--;      7.710
1959-08-04;--:--;      8.150
1959-08-05;--:--;      6.500
1959-08-06;--:--;      5.610
1959-08-07;--:--;      6.020
1959-08-08;--:--;      7.050
1959-08-09;--:--;      7.690
1959-08-10;--:--;      9.600
1959-08-11;--:--;      9.490
1959-08-12;--:--;      5.470
1959-08-13;--:--;      5.260
1959-08-14;--:--;      6.830
1959-08-15;--:--;      8.700
1959-08-16;--:--;      8.670
1959-08-17;--:--;      8.910
1959-08-18;--:--;      7.160
1959-08-19;--:--;      6.960
1959-08-20;--:--;      6.010
1959-08-21;--:--;      6.390
1959-08-22;--:--;      5.890
1959-08-23;--:--;      5.380
1959-08-24;--:--;      6.580
1959-08-25;--:--;      5.560
1959-08-26;--:--;      5.810
1959-08-27;--:--;      6.490
1959-08-28;--:--;      5.980
1959-08-29;--:--;      6.070
1959-08-30;--:--;      6.600
1959-08-31;--:--;      6.980
1959-09-01;--:--;      7.370
1959-09-02;--:--;      7.590
1959-09-03;--:--;      6.680
1959-09-04;--:--;      6.920
1959-09-05;--:--;      6.360
1959-09-06;--:--;      6.680
1959-09-07;--:--;      6.600
1959-09-08;--:--;      6.240
1959-09-09;--:--;      6.330
1959-09-10;--:--;      5.630
1959-09-11;--:--;      4.960
1959-09-12;--:--;      4.680
1959-09-13;--:--;      5.100
1959-09-14;--:--;      5.730
1959-09-15;--:--;      5.440
1959-09-16;--:--;      5.710
1959-09-17;--:--;      5.160
1959-09-18;--:--;      4.800
1959-09-19;--:--;      5.050
1959-09-20;--:--;      4.210
1959-09-21;--:--;      5.810
1959-09-22;--:--;      4.230
1959-09-23;--:--;      4.560
1959-09-24;--:--;      4.480
1959-09-25;--:--;      4.210
1959-09-26;--:--;      3.450
1959-09-27;--:--;      4.260
1959-09-28;--:--;      4.150
1959-09-29;--:--;      3.950
1959-09-30;--:--;      3.070
1959-10-01;--:--;      3.660
1959-10-02;--:--;      3.210
1959-10-03;--:--;      3.420
1959-10-04;--:--;      3.850
1959-10-05;--:--;      4.480
1959-10-06;--:--;      3.530
1959-10-07;--:--;      3.260
1959-10-08;--:--;      4.340
1959-10-09;--:--;      3.450
1959-10-10;--:--;      3.510
1959-10-11;--:--;      3.920
1959-10-12;--:--;      4.550
1959-10-13;--:--;      3.870
1959-10-14;--:--;      3.470
1959-10-15;--:--;      3.620
1959-10-16;--:--;      3.560
1959-10-17;--:--;      2.900
1959-10-18;--:--;      2.920
1959-10-19;--:--;      3.240
1959-10-20;--:--;      3.830
1959-10-21;--:--;      3.360
1959-10-22;--:--;      3.030
1959-10-23;--:--;      3.770
1959-10-24;--:--;      2.500
1959-10-25;--:--;      3.000
1959-10-26;--:--;      3.890
1959-10-27;--:--;      2.840
1959-10-28;--:--;      3.500
1959-10-29;--:--;      2.800
1959-10-30;--:--;      2.500
1959-10-31;--:--;      4.080
1959-11-01;--:--;      4.070
1959-11-02;--:--;      3.880
1959-11-03;--:--;      2.060
1959-11-04;--:--;      3.750
1959-11-05;--:--;      2.480
1959-11-06;--:--;      3.090
1959-11-07;--:--;      1.670
1959-11-08;--:--;      2.720
1959-11-09;--:--;      2.710
1959-11-10;--:--;      2.360
1959-11-11;--:--;      1.710
1959-11-12;--:--;      2.130
1959-11-13;--:--;      1.500
1959-11-14;--:--;      1.310
1959-11-15;--:--;      1.970
1959-11-16;--:--;      2.170
1959-11-17;--:--;      1.060
1959-11-18;--:--;      1.760
1959-11-19;--:--;      1.120
1959-11-20;--:--;      0.950
1959-11-21;--:--;      1.290
1959-11-22;--:--;      1.050
1959-11-23;--:--;      0.870
1959-11-24;--:--;      1.530
1959-11-25;--:--;      1.690
1959-11-26;--:--;      1.520
1959-11-27;--:--;      1.440
1959-11-28;--:--;      2.290
1959-11-29;--:--;      2.860
1959-11-30;--:--;      1.860
1959-12-01;--:--;      1.800
1959-12-02;--:--;      2.230
1959-12-03;--:--;      3.020
1959-12-04;--:--;      2.280
1959-12-05;--:--;      2.550
1959-12-06;--:--;      2.430
1959-12-07;--:--;      2.730
1959-12-08;--:--;      2.340
1959-12-09;--:--;      2.300
