parameters "('50.136749', '8.399592')"
"(420, 2, 0.5, 0.8, 1.5, (0.5, 0.5))" 0.1725336236869136
"(420, 2, 0.5, 0.8, 1.5, (0.25, 0.75))" 0.1675053137082863
"(420, 2, 0.5, 0.8, 1.5, (0.75, 0.25))" 0.17750408375092508
"(420, 2, 0.5, 0.8, 2, (0.5, 0.5))" 0.17358793998182034
"(420, 2, 0.5, 0.8, 2, (0.25, 0.75))" 0.1685753175630031
"(420, 2, 0.5, 0.8, 2, (0.75, 0.25))" 0.17854257673335935
"(420, 2, 0.5, 0.8, 2.5, (0.5, 0.5))" 0.1746609927130089
"(420, 2, 0.5, 0.8, 2.5, (0.25, 0.75))" 0.16963421332523468
"(420, 2, 0.5, 0.8, 2.5, (0.75, 0.25))" 0.17962998989626194
"(420, 2, 0.8, 0.4, 1.5, (0.5, 0.5))" 0.12470868821864771
"(420, 2, 0.8, 0.4, 1.5, (0.25, 0.75))" 0.12249265997388686
"(420, 2, 0.8, 0.4, 1.5, (0.75, 0.25))" 0.12691105752350507
"(420, 2, 0.8, 0.4, 2, (0.5, 0.5))" 0.12590137375514804
"(420, 2, 0.8, 0.4, 2, (0.25, 0.75))" 0.12368856524719338
"(420, 2, 0.8, 0.4, 2, (0.75, 0.25))" 0.12810037366834104
"(420, 2, 0.8, 0.4, 2.5, (0.5, 0.5))" 0.12688673793869298
"(420, 2, 0.8, 0.4, 2.5, (0.25, 0.75))" 0.12466828498051905
"(420, 2, 0.8, 0.4, 2.5, (0.75, 0.25))" 0.1290913532251441
"(420, 2, 0.8, 0.6, 1.5, (0.5, 0.5))" 0.14604396316175908
"(420, 2, 0.8, 0.6, 1.5, (0.25, 0.75))" 0.14269887566328834
"(420, 2, 0.8, 0.6, 1.5, (0.75, 0.25))" 0.14934897357498123
"(420, 2, 0.8, 0.6, 2, (0.5, 0.5))" 0.1471941071782142
"(420, 2, 0.8, 0.6, 2, (0.25, 0.75))" 0.14385640933694271
"(420, 2, 0.8, 0.6, 2, (0.75, 0.25))" 0.15049147791320155
"(420, 2, 0.8, 0.6, 2.5, (0.5, 0.5))" 0.14822113966748962
"(420, 2, 0.8, 0.6, 2.5, (0.25, 0.75))" 0.14487493026563092
"(420, 2, 0.8, 0.6, 2.5, (0.75, 0.25))" 0.151526928728452
"(420, 2, 0.8, 0.8, 1.5, (0.5, 0.5))" 0.1669812224264421
"(420, 2, 0.8, 0.8, 1.5, (0.25, 0.75))" 0.16256594851047013
"(420, 2, 0.8, 0.8, 1.5, (0.75, 0.25))" 0.17130998315825552
"(420, 2, 0.8, 0.8, 2, (0.5, 0.5))" 0.16807074425515617
"(420, 2, 0.8, 0.8, 2, (0.25, 0.75))" 0.16366834317582135
"(420, 2, 0.8, 0.8, 2, (0.75, 0.25))" 0.17238636774301963
"(420, 2, 0.8, 0.8, 2.5, (0.5, 0.5))" 0.16913525711897565
"(420, 2, 0.8, 0.8, 2.5, (0.25, 0.75))" 0.1647216813688651
"(420, 2, 0.8, 0.8, 2.5, (0.75, 0.25))" 0.17346180492275748
"(420, 4, 0.2, 0.4, 1.5, (0.5, 0.5))" 0.14727456282336565
"(420, 4, 0.2, 0.4, 1.5, (0.25, 0.75))" 0.14368780982094337
"(420, 4, 0.2, 0.4, 1.5, (0.75, 0.25))" 0.1508282636020553
"(420, 4, 0.2, 0.4, 2, (0.5, 0.5))" 0.14843154443616707
